-1.0
-0.8906
-0.79195
-0.7023
-0.6194
-0.54315
-0.4767
-0.41915
-0.3744
-0.32745
-0.28815
-0.25685
-0.2247
-0.19535
-0.1698
-0.15085
-0.1283
-0.11155
-0.0991
-0.0845
-0.07515
-0.06255
-0.0535
-0.0432
-0.04035
-0.0367
-0.03675
-0.02795
-0.02415
-0.0269
-0.03095
-0.02115
-0.0175
-0.0106
-0.0126
-0.0068
-0.00475
-0.00055
-0.0038
0.00055
-0.00145
-0.00125
0.00415
-0.0013
-0.00795
-0.0073
-0.01135
-0.01235
-0.0062
-0.00575
-0.00505
-0.00805
-0.00875
-0.0114
-0.0115
-0.0031
-0.0017
-0.00485
0.00345
0.00315
0.0008
-0.00055
0.00225
-0.00345
-0.0032
-0.00195
-0.0015
-0.00065
-0.0059
-0.0036
-0.0084
-0.00685
-0.0078
-0.01255
-0.0132
-0.0077
-0.01125
-0.0133
-0.0164
-0.0164
-0.0148
-0.0139
-0.0099
-0.01515
-0.01335
-0.0122
-0.00845
-0.0041
-0.0064
-0.0048
-0.00475
-0.00585
-0.0019
-0.0063
-0.00515
-0.0026
0.00125
-0.00055
-0.0069
-0.00995
-0.01125
