# T Magnetizacion Magnetization_Absoluta Magnetization_cuadrada Susceptibilidad Energia Energia_cuadrada Capacidad_calorifica
1.000000000000000056e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
2.000000000000000111e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
3.000000000000000444e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
4.000000000000000222e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
5.999999999999999778e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
7.000000000000000666e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
7.999999999999999334e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
9.000000000000000222e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
1.000000000000000222e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+01,2.500000000000000000e+03,0.000000000000000000e+00
1.100000000000000089e+00,-9.984000000000000652e-01,9.984000000000000652e-01,9.969280000000000364e-01,2.850909090907299045e-03,-4.984000000000000341e+01,2.485280000000000200e+03,4.146776859503487761e-02
1.200000000000000178e+00,-9.976000000000000423e-01,9.976000000000000423e-01,9.953920000000000545e-01,3.880000000000086938e-03,-4.975999999999999801e+01,2.477920000000000073e+03,5.173333333334539930e-02
1.300000000000000266e+00,-9.960000000000001075e-01,9.960000000000001075e-01,9.923199999999999799e-01,5.846153846149016071e-03,-4.960000000000000142e+01,2.463199999999999818e+03,7.195266272188181877e-02
1.400000000000000355e+00,-9.912000000000001920e-01,9.912000000000001920e-01,9.833600000000001229e-01,1.575999999999561432e-02,-4.915999999999999659e+01,2.424480000000000018e+03,1.586612244898007729e-01
1.500000000000000000e+00,-9.943999999999999506e-01,9.943999999999999506e-01,9.895040000000000502e-01,1.121066666666855130e-02,-4.952000000000000313e+01,2.456800000000000182e+03,8.123733333332994189e-02
1.600000000000000089e+00,-9.664000000000004809e-01,9.664000000000004809e-01,9.426560000000003825e-01,1.363599999999916268e-01,-4.735999999999999943e+01,2.271199999999999818e+03,4.410999999999987153e-01
1.700000000000000178e+00,-9.664000000000005919e-01,9.664000000000005919e-01,9.370240000000003011e-01,4.551529411763470534e-02,-4.707999999999999829e+01,2.236960000000000036e+03,2.828179930795888253e-01
1.800000000000000266e+00,-9.656000000000004579e-01,9.656000000000004579e-01,9.361280000000004042e-01,5.200888888888224176e-02,-4.696000000000000085e+01,2.230880000000000109e+03,3.165234567901211160e-01
1.900000000000000355e+00,-9.504000000000004666e-01,9.504000000000004666e-01,9.120640000000003189e-01,1.158399999999927682e-01,-4.596000000000000085e+01,2.152800000000000182e+03,4.485141274238220732e-01
2.000000000000000000e+00,3.519999999999982865e-02,8.984000000000007535e-01,8.329600000000005888e-01,1.039651200000000841e+01,-4.260000000000000142e+01,1.894880000000000109e+03,8.011999999999990241e-01
2.100000000000000089e+00,5.607999999999999652e-01,8.800000000000006706e-01,7.976320000000005628e-01,5.751611428571435702e+00,-4.128000000000000114e+01,1.788319999999999936e+03,7.644589569160977760e-01
2.200000000000000178e+00,-3.880000000000001226e-01,8.248000000000007548e-01,7.291520000000002444e-01,6.575090909090910429e+00,-3.843999999999999773e+01,1.597920000000000073e+03,9.941024793388445469e-01
2.300000000000000266e+00,-1.400000000000000411e-01,7.984000000000008868e-01,6.935680000000000733e-01,7.325739130434781643e+00,-3.696000000000000085e+01,1.492319999999999936e+03,9.548461247637041183e-01
2.400000000000000355e+00,-1.639999999999999791e-01,7.800000000000010258e-01,6.624640000000000528e-01,6.620499999999999829e+00,-3.584000000000000341e+01,1.402720000000000027e+03,8.209333333333321825e-01
2.500000000000000444e+00,1.143999999999999045e-01,7.184000000000004826e-01,5.768320000000000114e-01,5.637446399999999080e+00,-3.247999999999999687e+01,1.197599999999999909e+03,9.129574400000008971e-01
2.600000000000000089e+00,-2.432000000000000828e-01,6.368000000000005878e-01,4.982399999999999607e-01,4.222055384615384099e+00,-2.992000000000000171e+01,1.058079999999999927e+03,9.637491124260338937e-01
2.700000000000000622e+00,1.784000000000000030e-01,6.640000000000005898e-01,5.087360000000001881e-01,4.415828148148149168e+00,-2.967999999999999972e+01,1.015519999999999982e+03,7.386425240054868002e-01
